"project","---","acc_average","acc_kurtosis","acc_maximum","acc_median","acc_mininum","acc_mode","acc_skewness","acc_standard_deviation","acc_sum","acc_variance","accm_average","accm_kurtosis","accm_maximum","accm_median","accm_mininum","accm_mode","accm_skewness","accm_standard_deviation","accm_sum","accm_variance","amloc_average","amloc_kurtosis","amloc_maximum","amloc_median","amloc_mininum","amloc_mode","amloc_skewness","amloc_standard_deviation","amloc_sum","amloc_variance","anpm_average","anpm_kurtosis","anpm_maximum","anpm_median","anpm_mininum","anpm_mode","anpm_skewness","anpm_standard_deviation","anpm_sum","anpm_variance","cbo_average","cbo_kurtosis","cbo_maximum","cbo_median","cbo_mininum","cbo_mode","cbo_skewness","cbo_standard_deviation","cbo_sum","cbo_variance","dit_average","dit_kurtosis","dit_maximum","dit_median","dit_mininum","dit_mode","dit_skewness","dit_standard_deviation","dit_sum","dit_variance","lcom4_average","lcom4_kurtosis","lcom4_maximum","lcom4_median","lcom4_mininum","lcom4_mode","lcom4_skewness","lcom4_standard_deviation","lcom4_sum","lcom4_variance","loc_average","loc_kurtosis","loc_maximum","loc_median","loc_mininum","loc_mode","loc_skewness","loc_standard_deviation","loc_sum","loc_variance","mmloc_average","mmloc_kurtosis","mmloc_maximum","mmloc_median","mmloc_mininum","mmloc_mode","mmloc_skewness","mmloc_standard_deviation","mmloc_sum","mmloc_variance","noa_average","noa_kurtosis","noa_maximum","noa_median","noa_mininum","noa_mode","noa_skewness","noa_standard_deviation","noa_sum","noa_variance","noc_average","noc_kurtosis","noc_maximum","noc_median","noc_mininum","noc_mode","noc_skewness","noc_standard_deviation","noc_sum","noc_variance","nom_average","nom_kurtosis","nom_maximum","nom_median","nom_mininum","nom_mode","nom_skewness","nom_standard_deviation","nom_sum","nom_variance","npa_average","npa_kurtosis","npa_maximum","npa_median","npa_mininum","npa_mode","npa_skewness","npa_standard_deviation","npa_sum","npa_variance","npm_average","npm_kurtosis","npm_maximum","npm_median","npm_mininum","npm_mode","npm_skewness","npm_standard_deviation","npm_sum","npm_variance","rfc_average","rfc_kurtosis","rfc_maximum","rfc_median","rfc_mininum","rfc_mode","rfc_skewness","rfc_standard_deviation","rfc_sum","rfc_variance","total_abstract_classes","total_cof","total_eloc","total_loc","total_methods_per_abstract_class","total_modules","total_modules_with_defined_attributes","total_modules_with_defined_methods","total_nom"
"ialertu",,0,0,0,0,0,0,0,0,0,0,"0,333333333333333",0,1,0,0,0,0,"0,577350269189626",1,"0,333333333333333","0,333333333333333",0,1,0,0,0,0,"0,577350269189626",1,"0,333333333333333","0,238095238095238",0,"0,714285714285714",0,0,0,0,"0,412393049421161","0,714285714285714","0,170068027210884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,33333333333333",0,7,0,0,0,0,"4,04145188432738",7,"16,3333333333333","2,33333333333333",0,7,0,0,0,0,"4,04145188432738",7,"16,3333333333333","0,333333333333333",0,1,0,0,0,0,"0,577350269189626",1,"0,333333333333333","13,3333333333333",0,19,15,6,"~",0,"6,65832811847939",40,"44,3333333333333",0,0,0,0,0,0,0,0,0,0,"2,33333333333333",0,7,0,0,0,0,"4,04145188432738",7,"16,3333333333333",4,0,12,0,0,0,0,"6,92820323027551",12,48,"2,33333333333333",0,7,0,0,0,0,"4,04145188432738",7,"16,3333333333333","2,33333333333333",0,7,0,0,0,0,"4,04145188432738",7,"16,3333333333333",0,0,275,7,0,3,3,1,7
"ibatisjpetstore",,"2,18965517241379","24,569883014765",34,0,0,0,"4,62726797165283","5,12461174071197",127,"26,2616454930429","1,6357909860859","1,21652215826236",5,1,0,1,"1,48663201323633","1,07404376969417","94,8758771929825","1,15357001921885","11,0036701275131","1,08064130207673",44,5,0,3,"1,38233684355681","11,724642912535","638,212867395762","137,467251426457","2,1631228890757","-1,52792099259311",4,2,0,4,"0,146369844436299","1,46333473125283","125,461127566391","2,1413485356908","1,37931034482759","-0,274202014996296",5,1,0,0,"0,879523277708001","1,54269741216648",80,"2,37991530550514","0,603448275862069","-1,82111801242236",1,1,0,1,"-0,422944426110145","0,493453820246914",35,"0,243496672716273","2,48275862068966","16,5532829096462",17,2,0,1,"3,77306254571681","2,637392248138",144,"6,95583787053842","30,448275862069","8,83565984921727",208,18,0,14,"2,71359139349768","36,522126152917",1766,"1333,86569872958","13,8965517241379","-0,486134860835855",44,"7,5",0,3,"0,91518278119231","13,786199118916",806,"190,059286146401","2,18965517241379","12,3451775540328",27,0,0,0,"3,3412333444871","4,79201417767183",127,"22,9633998790079","0,810344827586207","28,570702641779",19,0,0,0,"5,15373703031203","2,83125969454503",47,"8,01603145795523","5,48275862068965","15,8858516645436",57,3,0,1,"3,77231571816515","9,3287734086071",318,"87,0260133091349","0,0862068965517241","28,3906698956234",3,0,0,0,"5,41990550221003","0,469582971336426",5,"0,220508166969147","5,12068965517241","15,8841056604927",57,2,0,1,"3,77400726044456","9,39779292157117",297,"88,3185117967332","14,9655172413793","17,3090910175087",151,8,0,8,"3,82247273188637","23,7649052155317",868,"564,770719903206",1,"0,0384150030248034",2031,1766,3,58,22,57,318
"iboy",,"2,72972972972973","2,91067679427023",12,3,0,0,"1,41819449244438","2,55656723675245",101,"6,53603603603603","3,12298155442626","10,4909800110177","19,5555555555556","2,41666666666667",0,0,"2,76991800647638","3,5471338745948","115,550317513772","12,5821587242979","17,2210059186319","1,95532929858319","65,2222222222222","16,4",0,0,"1,21882325860853","15,1896596591769","637,177218989382","230,725760561625","0,664494909928346","0,375816344605165","2,6","0,6",0,0,"0,825788159501849","0,64130780131634","24,5863116673488","0,411275696029198","2,72972972972973","1,53419262472299",13,2,0,0,"1,53532631635175","3,5796387825888",101,"12,8138138138138",0,0,0,0,0,0,0,0,0,0,"15,5405405405405","31,9423081349364",472,3,0,0,"5,82205587344241","77,1731799247621",575,"5955,6996996997","394,648648648649","29,7873186400851",7385,125,0,0,"5,54062965914397","1200,84965790931",14602,"1442039,9009009","54,7027027027027","-0,790445622088285",169,42,0,0,"0,572340477047453","49,4805600799529",2024,"2448,32582582583","10,0810810810811","4,14299515096668",56,6,0,0,"1,83518159676535","11,9707476290664",373,"143,298798798799",0,0,0,0,0,0,0,0,0,0,"22,5405405405405","31,2185765654331",512,6,0,0,"5,7272250219886","83,1874037588873",834,"6920,14414414414","10,0810810810811","4,14299515096668",56,6,0,0,"1,83518159676535","11,9707476290664",373,"143,298798798799","22,5405405405405","31,2185765654331",512,6,0,0,"5,7272250219886","83,1874037588873",834,"6920,14414414414","98,9189189189189","30,8538683166296",2341,21,0,0,"5,68207248724359","382,082333941141",3660,"145986,90990991",0,"0,0758258258258258",9035,14602,0,37,28,28,834
"icetea",,"1,1","0,508715823611548",4,1,0,0,"1,12823080597656","1,28668393770792",11,"1,65555555555556","1,75063492063492","2,35523628515814","6,25","1,45436507936508",0,1,"1,6749510874503","1,77385475126698","17,5063492063492","3,14656067859242","23,1417857142857","0,0302316108630385","78,625","13,9464285714286",0,0,"1,28528625118564","28,0850926577604","231,417857142857","788,772429594986","0,984503968253968","-0,799836869928583","2,3125","1,18333333333333",0,0,"-0,0815012071660327","0,762195059988793","9,84503968253968","0,580941309471319","1,1","-0,431846812799195",4,"0,5",0,0,"0,974475657985066","1,44913767461894",11,"2,1",0,0,0,0,0,0,0,0,0,0,"4,8","-0,167360821879772",12,5,0,5,"0,408248290463863","3,61478445646026",48,"13,0666666666667","266,8","2,80904689228141",1258,135,0,0,"1,94539547262012","380,165987139536",2668,"144526,177777778","135,9","0,490403166364498",541,56,0,0,"1,31238802260515","180,401681440797",1359,"32544,7666666667","26,3","-0,255309780079797",85,17,0,0,"0,911677984284184","28,264819122011",263,"798,9",0,0,0,0,0,0,0,0,0,0,"8,9","0,558915399434765",28,8,0,0,"1,0573041869848","8,50424730486021",89,"72,3222222222222","11,8","0,557223024158347",56,2,0,0,"1,4933508624563","20,0321963071673",118,"401,288888888889","7,1","0,59327258842076",25,5,0,2,"1,27330800773266","7,93655396812048",71,"62,9888888888889",40,"0,924229917425555",151,28,0,0,"1,38736808187057","47,8237504918959",400,"2287,11111111111",0,"0,122222222222222",6022,2668,0,10,8,8,89
"icewm",,0,0,0,0,0,0,0,0,0,0,"0,247947454844007","-0,126156454038716","1,41379310344828",0,0,0,"1,3071088156536","0,453085289017471","10,4137931034483","0,205286279124045","0,302955665024631","13,1925561971331","3,72413793103448",0,0,0,"3,2986008128946","0,681002733790009","12,7241379310345","0,463764723429467","0,401477832512315","5,38439545556128",4,0,0,0,"2,43210011820702","0,91328346162508","16,8620689655172","0,834086681277888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,57142857142857","26,4981393300866",63,0,0,0,"5,12835390453389","10,350310133548",108,"107,128919860627","4,57142857142857","20,9201206961331",108,0,0,0,"4,65124471162893","19,0508214497278",192,"362,933797909408","0,547619047619048","34,1584378291075",14,0,0,0,"5,90077174252732","2,16628693179086",23,"4,69279907084785","16,6904761904762","2,07421054371066",81,11,0,0,"1,49322560547194","18,8336596643636",701,"354,706736353078",0,0,0,0,0,0,0,0,0,0,"2,69047619047619","23,8561211476799",63,0,0,0,"4,88026768050592","10,6278238032112",113,"112,950638792102","6,35714285714286","1,75224832358765",33,2,0,0,"1,70945043898059","9,30465770742078",267,"86,5766550522648","2,69047619047619","23,8561211476799",63,0,0,0,"4,88026768050592","10,6278238032112",113,"112,950638792102","2,80952380952381","21,4389812698988",63,0,0,0,"4,66017249943658","10,9527546267619",118,"119,962833914053",0,0,5435,192,0,42,31,10,113
"icqlib",,"4,85714285714286","0,713314319138179",16,5,0,5,"0,929224923581611","4,06553458090955",102,"16,5285714285714","2,44854441072864","3,95842996083606","8,66666666666667","1,95833333333333",0,1,"1,83767385683315","1,86492121313313","51,4194326253015","3,47793113119393","22,1781924980749","0,115997652744015","62,4166666666667",17,0,11,"0,857648435997614","16,1047583642466","465,742042459573","259,363241970771","2,02446425646556","0,27084009276222",3,"2,125",0,3,"-0,745970253441311","0,767157035425459","42,5137493857768","0,588529917002779","4,85714285714286","-1,13938141687433",13,3,0,2,"0,554516899422248","4,35069780938316",102,"18,9285714285714",0,0,0,0,0,0,0,0,0,0,"6,19047619047619","0,983238770716745",23,4,0,2,"1,31234437215367","6,07140056015947",130,"36,8619047619048","357,952380952381","-0,0148509566337021",1250,206,0,"~","1,02873351885703","355,892466370177",7517,"126659,447619048","82,5238095238095","-0,192037728890111",270,42,0,127,"0,977545986915379","81,0676378387943",1733,"6571,96190476191","6,95238095238096","14,2759059944653",89,1,0,0,"3,93584680792889","19,2677870822681",146,"371,247619047619",0,0,0,0,0,0,0,0,0,0,"16,4761904761905","1,95679472966127",64,12,0,12,"1,52695991999889","15,8764575633831",346,"252,061904761905","6,95238095238096","14,2759059944653",89,1,0,0,"3,93584680792889","19,2677870822681",146,"371,247619047619","16,4761904761905","1,95679472966127",64,12,0,12,"1,52695991999889","15,8764575633831",346,"252,061904761905","113,285714285714","2,10113829099077",474,64,0,"~","1,59400802002994","121,245265003275",2379,"14700,4142857143",0,"0,242857142857143",6039,7517,0,21,11,20,346
"iharder",,0,0,0,0,0,0,0,0,0,0,"2,25",0,"4,5","2,25",0,"~",0,"3,18198051533946","4,5","10,125","17,875",0,"35,75","17,875",0,"~",0,"25,2790674274191","35,75","639,03125","2,25",0,"4,5","2,25",0,"~",0,"3,18198051533946","4,5","10,125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,"~",0,"1,4142135623731",2,2,"71,5",0,143,"71,5",0,"~",0,"101,116269709676",143,"10224,5",39,0,78,39,0,"~",0,"55,1543289325507",78,3042,"0,5",0,1,"0,5",0,"~",0,"0,707106781186548",1,"0,5",0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,"~",0,"2,82842712474619",4,8,"0,5",0,1,"0,5",0,"~",0,"0,707106781186548",1,"0,5",2,0,4,2,0,"~",0,"2,82842712474619",4,8,3,0,6,3,0,"~",0,"4,24264068711928",6,18,0,0,122,143,0,2,1,1,4
"ijbswa",,"4,025","2,20814903163269",17,"3,5",0,0,"1,44036640022205","4,04137257719358",161,"16,3326923076923","8,36062330192052","5,53465467435462","52,3333333333333","5,05671296296296",0,0,"2,36205443585028","11,4135981603726","334,424932076821","130,270222966461","57,2353446321411","14,6042665863011",456,"42,2152777777778",0,0,"3,43159511390297","78,7506925304702","2289,41378528564","6201,67157402866","1,74931811528957","1,01992892345737",6,"1,84166666666667",0,0,"0,662452529163603","1,32314091051924","69,9727246115828","1,75070186908967","4,025","2,63634615040017",23,1,0,0,"1,75470463356572","5,63181211443597",161,"31,7173076923077",0,0,0,0,0,0,0,0,0,0,"3,85","14,2277168517184",34,"1,5",0,1,"3,45648654396366","5,9980766147927",154,"35,9769230769231","639,425","7,00137008485191",4554,"230,5",0,0,"2,41245587950654","912,092968931544",25577,"831913,583974359","216,7","4,70856322555272",1374,99,0,0,"2,28477565788203","324,813887539405",8668,"105504,061538462","9,55","25,952642734587",137,4,0,0,"4,98711864551192","22,1405186050951",382,"490,202564102564",0,0,0,0,0,0,0,0,0,0,"9,55","4,08877130164216",54,"5,5",0,0,"1,78289246780158","11,290908527865",382,"127,484615384615","9,55","25,952642734587",137,4,0,0,"4,98711864551192","22,1405186050951",382,"490,202564102564","9,55","4,08877130164216",54,"5,5",0,0,"1,78289246780158","11,290908527865",382,"127,484615384615","67,3","2,30466789712582",376,24,0,0,"1,71434620999616","94,5179944880935",2692,"8933,65128205128",0,"0,103205128205128",29121,25577,0,40,32,31,382
"ikvm",,"0,710601719197708","14,8142302469851",10,0,0,0,"3,55382778758696","1,59179900181554",248,"2,53382406218095","1,74492209070231","10,2726679917016",13,"1,25",0,1,"2,53838001566301","1,63498936490365","608,977809655104","2,67319022334803","9,4990982328386","17,4225121584259","106,5","5,25",0,0,"3,50588620411632","12,6096259944078","3315,18528326067","159,002667718844","0,87616478772013","34,2466244954007",10,"0,8",0,0,"3,82067669855511","0,865995920818484","305,781510914325","0,749948934874253","0,561604584527221","11,7872818921572",8,0,0,0,"2,9861239348677","1,10110381064548",196,"1,212429601818","0,389684813753581","1,03057774218259",3,0,0,0,"1,23233910686737","0,569842853235572",136,"0,324720877383658","5,06876790830946","70,6479685368618",150,2,0,1,"7,81425520455734","13,5907284964344",1769,"184,707901063795","154,985673352435","21,9989515071953",2438,31,0,0,"4,11568012879343","307,665276246687",54090,"94657,9222079505","43,1232091690545","85,0984685919695",1480,10,0,0,"8,43042859709776","124,728137719991",15050,"15557,1083390969","5,64756446991404","21,8726650616642",99,2,0,0,"3,8921401692523","10,5328782497265",1971,"110,941524223562","0,134670487106017","93,9095504630587",9,0,0,0,"8,99930817000678","0,744077163348863",47,"0,553650825017291","12,9914040114613","16,5886776663248",176,5,0,0,"3,6041708895598","21,8757577347932",4534,"478,548776471363","1,14040114613181","58,7130614026048",57,0,0,0,"7,14848546104264","5,2643128225621",398,"27,7129894937918","8,85100286532952","31,5234398931205",174,3,0,0,"4,83319594104411","17,6563827270159",3089,"311,747851002865","35,3753581661891","7,97764454102",355,9,0,0,"2,73510963565889","60,3451716035569",12346,"3641,53973586273",14,"0,0020419589632118",50499,54090,"24,6428571428571",349,239,300,4534
"ileech",,"2,44444444444444","6,56399470546515",21,"0,5",0,0,"2,6682845765677","4,80145480599039",88,"23,0539682539683","2,30375605145342","2,38650848545087",8,"1,75",0,1,"1,67167769024514","1,72119643014456","82,9352178523231","2,96251715114238","11,2501632200645","-0,579828868482808",32,"8,025",0,26,"0,746712029127932","8,59920732833108","405,005875922323","73,9463666756229","1,29835120410778","4,75115391454507",6,"1,14354066985646",0,0,"1,85954909408393","1,19747179022913","46,7406433478802","1,43393868839455","1,72222222222222","4,45647254251409",9,1,0,2,"2,05558232787512","1,99443670688688",62,"3,97777777777778","1,05555555555556","-0,0672461685161871",3,1,0,1,"0,771544769491581","0,924104027676676",38,"0,853968253968254","2,02777777777778","15,5277162818287",13,1,0,1,"3,68479977717523","2,19722046635693",73,"4,82777777777778","73,3611111111111","1,86002808439453",310,"34,5",0,32,"1,55686800027376","80,5304388868059",2641,"6485,15158730159","23,7222222222222","-0,768874391640455",66,"20,5",0,8,"0,580511007269976","18,3810634094846",854,"337,863492063492","4,58333333333333","14,7923293300714",41,2,0,0,"3,52451695212245","7,35769762124772",165,"54,1357142857143","0,388888888888889","8,54162598491304",5,0,0,0,"3,06450094203317","1,1282800507923",14,"1,27301587301587","6,47222222222222","1,08125019207462",24,4,0,4,"1,37868444988192","5,89666303265117",233,"34,7706349206349","0,0277777777777778","31,0285714285714",1,0,0,0,"5,74704893215391","0,166666666666667",1,"0,0277777777777778","3,97222222222222","2,36803949168442",19,2,0,1,"1,77469954002099","4,90763900821165",143,"24,0849206349206","26,3888888888889","3,38181249075457",126,14,0,3,"1,85400414775679","29,7314434590507",950,"883,95873015873",3,"0,0698412698412698",2899,2641,"5,33333333333333",36,26,35,233
"imageenlarger",,"1,87804878048781","2,5061588679285",8,1,0,2,"1,635068113429","1,98991359047597",77,"3,95975609756098","1,94186444595648","0,383696163226695","5,33333333333333","1,66666666666667",0,1,"0,750328950192239","1,28295842139615","79,6164422842156","1,64598231103131","8,72264733762639","0,0122150998559838","30,1666666666667","6,85",0,1,"0,954672007300163","8,47540779441317","357,628540842682","71,8325372815995","1,30253683848947","0,68717168744109","2,14285714285714","1,28571428571429",0,1,"-0,917629325500822","0,553311306500525","53,4040103780683","0,306153401901318","1,78048780487805","1,66975254613109",9,1,0,0,"1,5131150800338","2,29686955574268",73,"5,27560975609756","0,24390243902439","-0,57741935483871",1,0,0,0,"1,19271985191884","0,434769352926241",10,"0,189024390243902","4,36585365853659","2,16592627883569",19,3,0,4,"1,73949343371146","4,73157530617962",179,"22,3878048780488","143,146341463415","10,9421673541834",1333,52,0,0,"3,28503799274507","261,005992361824",5869,"68124,1280487805","33,2926829268293","7,42176796493981",223,23,0,1,"2,65870932841403","46,9687363585817",1365,"2206,06219512195","7,80487804878049","14,5258631652612",74,3,0,0,"3,54257966869059","13,0694673039782",320,"170,810975609756","0,0975609756097561","15,551282051282",2,0,0,0,"4,189425026335","0,436169579910182",4,"0,190243902439024","13,5853658536585","9,45296567172626",85,10,0,6,"2,73651200224677","15,4935076883127",557,"240,048780487805","1,97560975609756","7,46551217720405",18,0,0,0,"2,6745297361666","3,77814640318536",81,"14,2743902439024",10,"0,984286548171644",37,7,0,6,"1,07937453719677","8,37555968279135",410,"70,15","57,8780487804878","11,0404516597921",463,31,0,0,"3,16980421848708","86,8948200763288",2373,"7550,70975609756",0,"0,0469512195121951",6689,5869,0,41,33,37,557
"imagemagick",,"5,84455958549223","38,6081554835186",193,1,0,0,"5,9070519418259","20,8348252794009",4512,"434,089944423163","4,17775151637988","102,203933846053",196,1,0,1,"8,82845955102134","12,8609239861286","3225,22417064527","165,403365776979","31,2036518805528","95,5524697756294",1500,4,0,0,"8,32920923501448","95,628136915668","24089,2192517868","9144,74056996175","1,15519081826409","1,99161943305754","7,2",1,0,0,"0,973577139651083","0,98769889589964","891,80731169988","0,975549108961368","5,64896373056993","28,9061623319665",117,1,0,0,"4,20218189810902","11,0161930787998",4361,"121,356509949396","0,19559585492228","5,61627846741704",2,0,0,0,"2,57693050466584","0,506078519700374",151,"0,256115468102121","4,83549222797927","230,451304264506",411,2,0,2,"14,162983803846","21,3209708276537",3733,"454,583797033662","267,45725388601","18,16841870885",5785,"13,5",0,0,"3,95497353459668","682,948328719589",206477,"466418,41970088","109,238341968912","41,4450324288546",3020,5,0,0,"5,74205941977679","318,177588995331",84332,"101236,978138882","3,10362694300518","58,5964861725215",83,1,0,0,"6,49994867070094","6,92742719403182",2396,"47,9892475286116","0,146373056994819","364,107965383826",47,0,0,0,"17,9867852222585","2,07087763263259",113,"4,28853416933798","8,12176165803108","140,255761850258",474,2,0,0,"10,8139518382672","28,7959085760241",6270,"829,204350718736","2,62435233160622","57,7786604353661",83,0,0,0,"6,47544713684013","7,00130265590572",2026,"49,0182388795925","8,08290155440415","140,4262286141",474,2,0,0,"10,8226573229633","28,7897854035149",6240,"828,851743580439","55,2215025906736","114,872079802492",2862,5,0,0,"9,00810039055598","172,299113739464",42631,"29686,9845954047",2,"0,0075804923287837",297799,206477,4,772,459,559,6270
